config_name,config_id,domain,chunker,embedder,index,retriever,reranker,repacker,prompt,generator,n,n_scored,relevance,utilization,completeness,adherence,scoring
grounded_pooled_complete_top3_rerank.yaml,fixed|minilm|faiss|dense|cross_encoder|reverse|grounded_complete|ollama,GenKnowledge,fixed,minilm,faiss,dense,cross_encoder,reverse,grounded_complete,ollama,50,50,0.4527275728055914,0.26647446365124383,0.4503677107206519,0.56,done
